Id,Watermark,ConversationId,Activity,ActivityContent,CreateDate
11327,16,cb927417-7592-4e72-8367-98f9edc6b508,"{""type"":""trace"",""serviceUrl"":""http://hrbotsrvrt.taishinbank.com.tw/productionLDL"",""channelId"":""webchat"",""from"":{""id"":""hr_bot"",""name"":""Bot""},""conversation"":{""id"":""cb927417-7592-4e72-8367-98f9edc6b508""},""recipient"":{""id"":""b43b416ce78448a148890fcf35cc924b"",""name"":""ooo""},""replyToId"":""fc61f034-356e-43a9-aea9-8d3abd738c7a"",""label"":""wait 'Node_1qgfeqr6n3' [Flow_b3fa554a-626e-4270-96eb-579750c45159] "",""valueType"":""TraceData"",""value"":{""Level"":""Trace"",""ActionType"":""wait"",""Message"":"""",""Timestamp"":""2020-09-15T09:37:14.102116Z""},""name"":""botflow_trace.wait"",""id"":""a0a13ff9-39e6-46fb-baa8-b28de72e76c6"",""timestamp"":""2020-09-15T09:37:14.104Z""}",1,37:14.0
16512,17,cb927417-7592-4e72-8367-98f9edc6b508,"{""from"":{""id"":""b43b416ce78448a148890fcf35cc924b"",""name"":""ooo""},""membersAdded"":[{""id"":""b43b416ce78448a148890fcf35cc924b""}],""type"":""conversationUpdate"",""conversation"":{""id"":""cb927417-7592-4e72-8367-98f9edc6b508""},""recipient"":{""id"":""hr_bot"",""name"":""hr_bot""},""channelId"":""webchat"",""serviceUrl"":""http://hrbotsrvrt.taishinbank.com.tw/productionLDL"",""id"":""cab5da53-0a9f-4cf3-95d4-39fa94cb0531"",""timestamp"":""2020-09-16T06:22:52.772Z""}",2,22:52.0
16513,18,cb927417-7592-4e72-8367-98f9edc6b508,"{""type"":""trace"",""serviceUrl"":""http://hrbotsrvrt.taishinbank.com.tw/productionLDL"",""channelId"":""webchat"",""from"":{""id"":""hr_bot"",""name"":""Bot""},""conversation"":{""id"":""cb927417-7592-4e72-8367-98f9edc6b508""},""recipient"":{""id"":""b43b416ce78448a148890fcf35cc924b"",""name"":""ooo""},""replyToId"":""cab5da53-0a9f-4cf3-95d4-39fa94cb0531"",""label"":""start_event 'Greeting' "",""valueType"":""TraceData"",""value"":{""Level"":""Trace"",""ActionType"":""start_event"",""Message"":"""",""Timestamp"":""2020-09-16T06:22:52.9723016Z""},""name"":""botflow_trace.start_event"",""id"":""5efbb860-b85e-4e00-a244-d026b612c386"",""timestamp"":""2020-09-16T06:22:52.976Z""}",1,22:52.0
16514,19,cb927417-7592-4e72-8367-98f9edc6b508,"{""type"":""trace"",""serviceUrl"":""http://hrbotsrvrt.taishinbank.com.tw/productionLDL"",""channelId"":""webchat"",""from"":{""id"":""hr_bot"",""name"":""Bot""},""conversation"":{""id"":""cb927417-7592-4e72-8367-98f9edc6b508""},""recipient"":{""id"":""b43b416ce78448a148890fcf35cc924b"",""name"":""ooo""},""replyToId"":""cab5da53-0a9f-4cf3-95d4-39fa94cb0531"",""label"":""end_event 'Greeting' "",""valueType"":""TraceData"",""value"":{""Level"":""Trace"",""ActionType"":""end_event"",""Message"":"""",""Timestamp"":""2020-09-16T06:22:52.9806488Z""},""name"":""botflow_trace.end_event"",""id"":""afb54a22-9c0d-4fec-8443-b94a91bb3be3"",""timestamp"":""2020-09-16T06:22:52.983Z""}",1,22:53.0
16515,20,cb927417-7592-4e72-8367-98f9edc6b508,"{""type"":""trace"",""serviceUrl"":""http://hrbotsrvrt.taishinbank.com.tw/productionLDL"",""channelId"":""webchat"",""from"":{""id"":""hr_bot"",""name"":""Bot""},""conversation"":{""id"":""cb927417-7592-4e72-8367-98f9edc6b508""},""recipient"":{""id"":""b43b416ce78448a148890fcf35cc924b"",""name"":""ooo""},""replyToId"":""cab5da53-0a9f-4cf3-95d4-39fa94cb0531"",""label"":""wait 'Node_1qgfeqr6n3' [Flow_b3fa554a-626e-4270-96eb-579750c45159] "",""valueType"":""TraceData"",""value"":{""Level"":""Trace"",""ActionType"":""wait"",""Message"":"""",""Timestamp"":""2020-09-16T06:22:53.0166512Z""},""name"":""botflow_trace.wait"",""id"":""cabcef3a-854b-4e80-9c39-94bd2fe0de1a"",""timestamp"":""2020-09-16T06:22:53.030Z""}",1,22:53.0
16516,23,cb927417-7592-4e72-8367-98f9edc6b508,"{""type"":""trace"",""serviceUrl"":""http://hrbotsrvrt.taishinbank.com.tw/productionLDL"",""channelId"":""webchat"",""from"":{""id"":""hr_bot"",""name"":""Bot""},""conversation"":{""id"":""cb927417-7592-4e72-8367-98f9edc6b508""},""recipient"":{""id"":""b43b416ce78448a148890fcf35cc924b"",""name"":""ooo""},""replyToId"":""cab5da53-0a9f-4cf3-95d4-39fa94cb0531"",""label"":""start_node 'Node_1qgfeqr6n3' [Flow_b3fa554a-626e-4270-96eb-579750c45159] "",""valueType"":""TraceData"",""value"":{""Level"":""Trace"",""ActionType"":""start_node"",""Message"":"""",""Timestamp"":""2020-09-16T06:22:52.9974762Z""},""name"":""botflow_trace.start_node"",""id"":""6a0c9e32-de60-49f2-8a94-27b804506861"",""timestamp"":""2020-09-16T06:22:53.000Z""}",1,22:53.0
16517,21,cb927417-7592-4e72-8367-98f9edc6b508,"{""type"":""message"",""serviceUrl"":""http://hrbotsrvrt.taishinbank.com.tw/productionLDL"",""channelId"":""webchat"",""from"":{""id"":""hr_bot"",""name"":""Bot""},""conversation"":{""id"":""cb927417-7592-4e72-8367-98f9edc6b508""},""recipient"":{""id"":""b43b416ce78448a148890fcf35cc924b"",""name"":""ooo""},""attachmentLayout"":""list"",""text"":"""",""inputHint"":""acceptingInput"",""attachments"":[{""contentType"":""application/vnd.microsoft.card.hero"",""content"":{""title"":""我很忙的喔，快用一句話來描述您的問題"",""subtitle"":""（例：勞工舊制退休金如何計算?）"",""text"":""或點選以下常見問題分類："",""images"":[{""url"":""https://i.pinimg.com/originals/34/46/40/344640f515242e9b3d847dfeb26a29cf.gif""}],""buttons"":[{""type"":""imBack"",""title"":""薪資相關"",""value"":""薪資相關""},{""type"":""imBack"",""title"":""差勤相關"",""value"":""差勤相關""},{""type"":""imBack"",""title"":""考績相關"",""value"":""考績相關""},{""type"":""imBack"",""title"":""離職相關"",""value"":""離職相關""}]}}],""entities"":[],""replyToId"":""cab5da53-0a9f-4cf3-95d4-39fa94cb0531"",""id"":""32c5752e-2d54-48c1-96f1-c79b1723c1d0"",""timestamp"":""2020-09-16T06:22:53.012Z""}",5,22:53.0
16518,22,cb927417-7592-4e72-8367-98f9edc6b508,"{""type"":""trace"",""serviceUrl"":""http://hrbotsrvrt.taishinbank.com.tw/productionLDL"",""channelId"":""webchat"",""from"":{""id"":""hr_bot"",""name"":""Bot""},""conversation"":{""id"":""cb927417-7592-4e72-8367-98f9edc6b508""},""recipient"":{""id"":""b43b416ce78448a148890fcf35cc924b"",""name"":""ooo""},""replyToId"":""cab5da53-0a9f-4cf3-95d4-39fa94cb0531"",""label"":""start_flow 'Flow_b3fa554a-626e-4270-96eb-579750c45159' "",""valueType"":""TraceData"",""value"":{""Level"":""Trace"",""ActionType"":""start_flow"",""Message"":"""",""Timestamp"":""2020-09-16T06:22:52.9885587Z""},""name"":""botflow_trace.start_flow"",""id"":""c039d24e-d882-4fe4-a279-cc327b6abbde"",""timestamp"":""2020-09-16T06:22:52.992Z""}",1,22:53.0
16519,24,cb927417-7592-4e72-8367-98f9edc6b508,"{""channelData"":{""clientActivityID"":""1600237511548ct8ufwzt29"",""clientTimestamp"":""2020-09-16T06:25:11.549Z""},""text"":""我要離職"",""textFormat"":""plain"",""type"":""message"",""channelId"":""webchat"",""from"":{""id"":""b43b416ce78448a148890fcf35cc924b"",""name"":""ooo""},""locale"":""zh-TW"",""timestamp"":""2020-09-16T06:25:11.832Z"",""entities"":[{""requiresBotState"":true,""supportsListening"":true,""supportsTts"":true,""type"":""ClientCapabilities""}],""conversation"":{""id"":""cb927417-7592-4e72-8367-98f9edc6b508""},""recipient"":{""id"":""hr_bot"",""name"":""hr_bot""},""serviceUrl"":""http://hrbotsrvrt.taishinbank.com.tw/productionLDL"",""id"":""7e7c403e-4da2-40eb-83a7-019cbffc89cb""}",6,25:11.0
16520,25,cb927417-7592-4e72-8367-98f9edc6b508,"{""type"":""trace"",""serviceUrl"":""http://hrbotsrvrt.taishinbank.com.tw/productionLDL"",""channelId"":""webchat"",""from"":{""id"":""hr_bot"",""name"":""Bot""},""conversation"":{""id"":""cb927417-7592-4e72-8367-98f9edc6b508""},""recipient"":{""id"":""b43b416ce78448a148890fcf35cc924b"",""name"":""ooo""},""replyToId"":""7e7c403e-4da2-40eb-83a7-019cbffc89cb"",""label"":""Warn Property 'Action' not valid on JValue."",""valueType"":""TraceData"",""value"":{""Level"":""Warn"",""ActionType"":""warning"",""Message"":""Property 'Action' not valid on JValue."",""Exception"":{""ClassName"":""Newtonsoft.Json.JsonException"",""Message"":""Property 'Action' not valid on JValue."",""Data"":null,""InnerException"":null,""HelpURL"":null,""StackTraceString"":""   at Newtonsoft.Json.Linq.JsonPath.FieldFilter.ExecuteFilter(JToken root, IEnumerable`1 current, Boolean errorWhenNoMatch)+MoveNext()\r\n   at Newtonsoft.Json.Linq.JToken.SelectToken(String path, Boolean errorWhenNoMatch)\r\n   at GSS.BotBuilder.BotMessageContent.Binders.DataBinder.SelectJson(Object data, String jsonPath) in C:\\jenkinsNode\\workspace\\C.ai_BotDialogFlowEngine_Nexus\\Source\\Commons\\BotMessageContent\\BotMessageContent\\Binders\\DataBinder.cs:line 244"",""RemoteStackTraceString"":null,""RemoteStackIndex"":0,""ExceptionMethod"":null,""HResult"":-2146233088,""Source"":""Newtonsoft.Json"",""WatsonBuckets"":null},""Timestamp"":""2020-09-16T06:25:11.9086082Z""},""name"":""botflow_trace.warning"",""id"":""f6ffb674-ea66-4831-a500-e01ebadec3b7"",""timestamp"":""2020-09-16T06:25:11.898Z""}",1,25:11.0
16521,27,cb927417-7592-4e72-8367-98f9edc6b508,"{""type"":""trace"",""serviceUrl"":""http://hrbotsrvrt.taishinbank.com.tw/productionLDL"",""channelId"":""webchat"",""from"":{""id"":""hr_bot"",""name"":""Bot""},""conversation"":{""id"":""cb927417-7592-4e72-8367-98f9edc6b508""},""recipient"":{""id"":""b43b416ce78448a148890fcf35cc924b"",""name"":""ooo""},""replyToId"":""7e7c403e-4da2-40eb-83a7-019cbffc89cb"",""label"":""continue 'Node_1qgfeqr6n3' [Flow_b3fa554a-626e-4270-96eb-579750c45159] "",""valueType"":""TraceData"",""value"":{""Level"":""Trace"",""ActionType"":""continue"",""Message"":"""",""Timestamp"":""2020-09-16T06:25:11.916092Z""},""name"":""botflow_trace.continue"",""id"":""33e265c3-c17f-4c8b-875a-4c86561a08ee"",""timestamp"":""2020-09-16T06:25:11.902Z""}",1,25:11.0
16522,27,cb927417-7592-4e72-8367-98f9edc6b508,"{""type"":""trace"",""serviceUrl"":""http://hrbotsrvrt.taishinbank.com.tw/productionLDL"",""channelId"":""webchat"",""from"":{""id"":""hr_bot"",""name"":""Bot""},""conversation"":{""id"":""cb927417-7592-4e72-8367-98f9edc6b508""},""recipient"":{""id"":""b43b416ce78448a148890fcf35cc924b"",""name"":""ooo""},""replyToId"":""7e7c403e-4da2-40eb-83a7-019cbffc89cb"",""label"":""start_node 'Node_vy6vhds5kf' [Flow_b3fa554a-626e-4270-96eb-579750c45159] "",""valueType"":""TraceData"",""value"":{""Level"":""Trace"",""ActionType"":""start_node"",""Message"":"""",""Timestamp"":""2020-09-16T06:25:11.9255823Z""},""name"":""botflow_trace.start_node"",""id"":""52b16d03-b43f-4c82-a690-402641bb1709"",""timestamp"":""2020-09-16T06:25:11.913Z""}",1,25:11.0
16523,27,cb927417-7592-4e72-8367-98f9edc6b508,"{""type"":""trace"",""serviceUrl"":""http://hrbotsrvrt.taishinbank.com.tw/productionLDL"",""channelId"":""webchat"",""from"":{""id"":""hr_bot"",""name"":""Bot""},""conversation"":{""id"":""cb927417-7592-4e72-8367-98f9edc6b508""},""recipient"":{""id"":""b43b416ce78448a148890fcf35cc924b"",""name"":""ooo""},""replyToId"":""7e7c403e-4da2-40eb-83a7-019cbffc89cb"",""label"":""end_node 'Node_1qgfeqr6n3' [Flow_b3fa554a-626e-4270-96eb-579750c45159] "",""valueType"":""TraceData"",""value"":{""Level"":""Trace"",""ActionType"":""end_node"",""Message"":"""",""Timestamp"":""2020-09-16T06:25:11.9204148Z""},""name"":""botflow_trace.end_node"",""id"":""186e17ef-525a-4c1d-b134-c8a49218f210"",""timestamp"":""2020-09-16T06:25:11.907Z""}",1,25:11.0
16524,26,cb927417-7592-4e72-8367-98f9edc6b508,"{""type"":""trace"",""serviceUrl"":""http://hrbotsrvrt.taishinbank.com.tw/productionLDL"",""channelId"":""webchat"",""from"":{""id"":""hr_bot"",""name"":""Bot""},""conversation"":{""id"":""cb927417-7592-4e72-8367-98f9edc6b508""},""recipient"":{""id"":""b43b416ce78448a148890fcf35cc924b"",""name"":""ooo""},""replyToId"":""7e7c403e-4da2-40eb-83a7-019cbffc89cb"",""label"":""start_dialog GssCaiDialog"",""valueType"":""TraceData"",""value"":{""Level"":""Trace"",""ActionType"":""start_dialog"",""Message"":""GssCaiDialog"",""Timestamp"":""2020-09-16T06:25:11.9590763Z""},""name"":""botflow_trace.start_dialog"",""id"":""9182b685-2fb0-41c1-85a9-7780560a87c4"",""timestamp"":""2020-09-16T06:25:11.947Z""}",1,25:11.0
16525,26,cb927417-7592-4e72-8367-98f9edc6b508,"{""type"":""trace"",""serviceUrl"":""http://hrbotsrvrt.taishinbank.com.tw/productionLDL"",""channelId"":""webchat"",""from"":{""id"":""hr_bot"",""name"":""Bot""},""conversation"":{""id"":""cb927417-7592-4e72-8367-98f9edc6b508""},""recipient"":{""id"":""b43b416ce78448a148890fcf35cc924b"",""name"":""ooo""},""replyToId"":""7e7c403e-4da2-40eb-83a7-019cbffc89cb"",""label"":""start_custom_node 'Node_vy6vhds5kf' [Flow_b3fa554a-626e-4270-96eb-579750c45159] "",""valueType"":""TraceData"",""value"":{""Level"":""Trace"",""ActionType"":""start_custom_node"",""Message"":"""",""Timestamp"":""2020-09-16T06:25:11.9311301Z""},""name"":""botflow_trace.start_custom_node"",""id"":""306f7825-0b5e-40a5-bdd4-5c1fa0fe8254"",""timestamp"":""2020-09-16T06:25:11.918Z""}",1,25:11.0
16526,28,cb927417-7592-4e72-8367-98f9edc6b508,"{""type"":""typing"",""serviceUrl"":""http://hrbotsrvrt.taishinbank.com.tw/productionLDL"",""channelId"":""webchat"",""from"":{""id"":""hr_bot"",""name"":""Bot""},""conversation"":{""id"":""cb927417-7592-4e72-8367-98f9edc6b508""},""recipient"":{""id"":""b43b416ce78448a148890fcf35cc924b"",""name"":""ooo""},""locale"":""zh-TW"",""replyToId"":""7e7c403e-4da2-40eb-83a7-019cbffc89cb"",""id"":""64b0df95-9e09-48a3-be68-ae49f54925f3"",""timestamp"":""2020-09-16T06:25:11.985Z""}",1,25:12.0
16527,28,cb927417-7592-4e72-8367-98f9edc6b508,"{""type"":""trace"",""serviceUrl"":""http://hrbotsrvrt.taishinbank.com.tw/productionLDL"",""channelId"":""webchat"",""from"":{""id"":""hr_bot"",""name"":""Bot""},""conversation"":{""id"":""cb927417-7592-4e72-8367-98f9edc6b508""},""recipient"":{""id"":""b43b416ce78448a148890fcf35cc924b"",""name"":""ooo""},""replyToId"":""7e7c403e-4da2-40eb-83a7-019cbffc89cb"",""label"":""Debug Start custom dialog 'GssCaiDialog.GssCaiDialog'"",""valueType"":""TraceData"",""value"":{""Level"":""Debug"",""ActionType"":""debug"",""Message"":""Start custom dialog 'GssCaiDialog.GssCaiDialog'"",""Data"":{""PluginId"":""GssCaiDialog"",""DialogName"":""GssCaiDialog"",""Parameters"":{""ApplicationId"":10,""SubscriptionKey"":""CeIRgAJIGEhsaODSvqqvv34MQPcRaGsCOu4X1nvOD3oa7mnkzwz3xfUp33U001LCjj8UuNNHvRQjsWuCm6xGXA=="",""NoAnswerMessage"":""這題我沒有把握，以下是我的其他猜測"",""Confidence"":""0.6"",""AnswerCount"":""4"",""CandidateCount"":""4"",""FlowActionType"":""0"",""ShowFlowName"":""false"",""UserProfile"":{},""WaitAfterFaqCard"":""false"",""ShowMoreOption"":""false"",""ShowSatisfactionOption"":""false"",""WaitForQaCard"":""false"",""ShowCandidate"":""true""}},""Timestamp"":""2020-09-16T06:25:11.9348836Z""},""name"":""botflow_trace.debug"",""id"":""5a03146c-f755-43d9-acd8-aec7bd998078"",""timestamp"":""2020-09-16T06:25:11.924Z""}",1,25:11.0
16528,30,cb927417-7592-4e72-8367-98f9edc6b508,"{""type"":""trace"",""serviceUrl"":""http://hrbotsrvrt.taishinbank.com.tw/productionLDL"",""channelId"":""webchat"",""from"":{""id"":""hr_bot"",""name"":""Bot""},""conversation"":{""id"":""cb927417-7592-4e72-8367-98f9edc6b508""},""recipient"":{""id"":""b43b416ce78448a148890fcf35cc924b"",""name"":""ooo""},""replyToId"":""7e7c403e-4da2-40eb-83a7-019cbffc89cb"",""label"":""Debug Step Query C.AI"",""valueType"":""TraceData"",""value"":{""Level"":""Debug"",""ActionType"":""debug"",""Message"":""Step Query C.AI"",""Timestamp"":""2020-09-16T06:25:11.9780333Z""},""name"":""botflow_trace.debug"",""id"":""13289b17-2e5a-469a-87da-d46e5f89067e"",""timestamp"":""2020-09-16T06:25:11.967Z""}",1,25:12.0
16529,29,cb927417-7592-4e72-8367-98f9edc6b508,"{""type"":""trace"",""serviceUrl"":""http://hrbotsrvrt.taishinbank.com.tw/productionLDL"",""channelId"":""webchat"",""from"":{""id"":""hr_bot"",""name"":""Bot""},""conversation"":{""id"":""cb927417-7592-4e72-8367-98f9edc6b508""},""recipient"":{""id"":""b43b416ce78448a148890fcf35cc924b"",""name"":""ooo""},""replyToId"":""7e7c403e-4da2-40eb-83a7-019cbffc89cb"",""label"":""start_request Request C.AI API"",""valueType"":""TraceData"",""value"":{""Level"":""Trace"",""ActionType"":""start_request"",""Message"":""Request C.AI API"",""Timestamp"":""2020-09-16T06:25:12.0048523Z""},""name"":""botflow_trace.start_request"",""id"":""fdb0e11c-b527-4175-a08c-e63d0bcd6642"",""timestamp"":""2020-09-16T06:25:11.991Z""}",1,25:12.0
16530,31,cb927417-7592-4e72-8367-98f9edc6b508,"{""type"":""trace"",""serviceUrl"":""http://hrbotsrvrt.taishinbank.com.tw/productionLDL"",""channelId"":""webchat"",""from"":{""id"":""hr_bot"",""name"":""Bot""},""conversation"":{""id"":""cb927417-7592-4e72-8367-98f9edc6b508""},""recipient"":{""id"":""b43b416ce78448a148890fcf35cc924b"",""name"":""ooo""},""replyToId"":""7e7c403e-4da2-40eb-83a7-019cbffc89cb"",""label"":""end_request Request C.AI API"",""valueType"":""TraceData"",""value"":{""Level"":""Trace"",""ActionType"":""end_request"",""Message"":""Request C.AI API"",""Timestamp"":""2020-09-16T06:25:13.7152961Z""},""name"":""botflow_trace.end_request"",""id"":""f9c4af51-ec74-4e0d-8ef5-84467a85e229"",""timestamp"":""2020-09-16T06:25:13.703Z""}",1,25:13.0
16531,32,cb927417-7592-4e72-8367-98f9edc6b508,"{""type"":""trace"",""serviceUrl"":""http://hrbotsrvrt.taishinbank.com.tw/productionLDL"",""channelId"":""webchat"",""from"":{""id"":""hr_bot"",""name"":""Bot""},""conversation"":{""id"":""cb927417-7592-4e72-8367-98f9edc6b508""},""recipient"":{""id"":""b43b416ce78448a148890fcf35cc924b"",""name"":""ooo""},""replyToId"":""7e7c403e-4da2-40eb-83a7-019cbffc89cb"",""label"":""Debug Step Handle Intent or QA"",""valueType"":""TraceData"",""value"":{""Level"":""Debug"",""ActionType"":""debug"",""Message"":""Step Handle Intent or QA"",""Timestamp"":""2020-09-16T06:25:13.7539213Z""},""name"":""botflow_trace.debug"",""id"":""c4e40eec-623e-4a86-84b5-685eb2edf264"",""timestamp"":""2020-09-16T06:25:13.742Z""}",1,25:13.0
